Episode,NumGreen,NumYellow,NumRed,NumWaste,WasteLeft,DisposedWaste,TotalReward,AvgActorLoss,AvgCriticLoss,AvgEntropy
1541,1,1,1,7.5,0,0,222.39,-0.0108,1.4545,1.0805
1542,1,1,1,10.4,0,0,221.56,-0.0108,1.4545,1.0805
1543,1,1,1,8.5,0,0,221.13,-0.0108,1.4545,1.0805
1544,1,1,1,11.5,0,0,221.18,-0.0109,1.3711,1.0777
1545,1,1,1,9.6,0,0,224.18,-0.0109,1.3711,1.0777
1546,1,1,1,9.1,0,0,221.52,-0.0109,1.3711,1.0777
1547,1,1,1,10.4,0,0,222.56,-0.0107,1.4618,1.0666
1548,1,1,1,10.1,0,0,222.86,-0.0107,1.4618,1.0666
1549,1,1,1,9.9,0,0,221.77,-0.0107,1.4618,1.0666
1550,1,1,1,10.1,0,0,222.51,-0.0109,1.1762,1.0735
1551,1,1,1,9.8,0,0,223.10,-0.0109,1.1762,1.0735
1552,1,1,1,8.6,0,0,221.62,-0.0109,1.1762,1.0735
1553,1,1,1,11.1,0,0,217.83,-0.0106,1.4469,1.0516
1554,1,1,1,8.8,0,0,221.32,-0.0106,1.4469,1.0516
1555,1,1,1,10.5,0,0,223.28,-0.0106,1.4469,1.0516
1556,1,1,1,8.9,0,0,223.27,-0.0107,1.7744,1.0449
1557,1,1,1,10.1,0,0,222.47,-0.0107,1.7744,1.0449
1558,1,1,1,11.0,0,0,222.86,-0.0107,1.7744,1.0449
1559,1,1,1,10.1,0,0,222.98,-0.0108,1.4378,1.0684
1560,1,1,1,8.8,0,0,222.85,-0.0108,1.4378,1.0684
1561,1,1,1,9.6,0,0,216.44,-0.0108,1.4378,1.0684
1562,1,1,1,9.9,0,0,222.28,-0.0110,1.3569,1.0839
1563,1,1,1,8.9,0,0,221.93,-0.0110,1.3569,1.0839
1564,1,1,1,8.9,0,0,222.37,-0.0110,1.3569,1.0839
1565,1,1,1,7.4,0,0,221.75,-0.0109,1.3083,1.0783
1566,1,1,1,10.5,0,0,222.98,-0.0109,1.3083,1.0783
1567,1,1,1,9.5,0,0,221.46,-0.0109,1.3083,1.0783
1568,1,1,1,7.6,0,0,221.34,-0.0109,1.2683,1.0747
1569,1,1,1,9.6,0,0,221.41,-0.0109,1.2683,1.0747
1570,1,1,1,9.5,0,0,223.14,-0.0109,1.2683,1.0747
1571,1,1,1,11.5,0,0,221.99,-0.0109,1.0911,1.0642
1572,1,1,1,10.9,0,0,222.65,-0.0109,1.0911,1.0642
1573,1,1,1,10.1,0,0,221.94,-0.0109,1.0911,1.0642
1574,1,1,1,10.8,0,0,222.32,-0.0104,1.2946,1.0441
1575,1,1,1,10.9,0,0,222.07,-0.0104,1.2946,1.0441
1576,1,1,1,11.2,0,0,222.36,-0.0104,1.2946,1.0441
1577,1,1,1,10.6,0,0,221.73,-0.0106,1.4141,1.0453
1578,1,1,1,9.2,0,0,221.62,-0.0106,1.4141,1.0453
1579,1,1,1,7.0,0,0,222.13,-0.0106,1.4141,1.0453
1580,1,1,1,9.1,0,0,222.89,-0.0106,1.0533,1.0477
1581,1,1,1,10.4,0,0,221.78,-0.0106,1.0533,1.0477
1582,1,1,1,8.4,0,0,221.81,-0.0106,1.0533,1.0477
1583,1,1,1,10.1,0,0,222.53,-0.0108,1.1550,1.0753
1584,1,1,1,11.5,0,0,223.69,-0.0108,1.1550,1.0753
1585,1,1,1,9.2,0,0,222.35,-0.0108,1.1550,1.0753
1586,1,1,1,8.1,0,0,222.54,-0.0109,1.1297,1.0727
1587,1,1,1,9.2,0,0,220.95,-0.0109,1.1297,1.0727
1588,1,1,1,9.4,0,0,222.15,-0.0109,1.1297,1.0727
1589,1,1,1,9.8,0,0,222.64,-0.0109,1.0200,1.0754
1590,1,1,1,9.2,0,0,223.24,-0.0109,1.0200,1.0754
1591,1,1,1,9.4,0,0,222.35,-0.0109,1.0200,1.0754
1592,1,1,1,9.1,0,0,222.25,-0.0108,1.4409,1.0717
1593,1,1,1,9.2,0,0,221.66,-0.0108,1.4409,1.0717
1594,1,1,1,8.9,0,0,223.54,-0.0108,1.4409,1.0717
1594,1,1,1,9.5,0,0,222.86,nan,nan,nan
1595,1,1,1,11.2,0,0,227.60,-0.0112,2.6055,1.0661
1596,1,1,1,12.4,0,0,223.48,-0.0112,2.6055,1.0661
1597,1,1,1,9.6,0,0,222.63,-0.0112,2.6055,1.0661
1598,1,1,1,11.8,0,0,222.35,-0.0113,1.7219,1.0954
1599,1,1,1,8.1,0,0,221.00,-0.0113,1.7219,1.0954
1600,1,1,1,9.6,0,0,225.29,-0.0113,1.7219,1.0954
1601,1,1,1,9.2,0,0,224.18,-0.0116,1.9377,1.1375
1602,1,1,1,11.5,0,0,225.40,-0.0116,1.9377,1.1375
1603,1,1,1,9.8,0,0,217.96,-0.0116,1.9377,1.1375
1604,1,1,1,9.0,0,0,212.97,-0.0121,2.3218,1.1943
1605,1,1,1,9.4,0,0,212.56,-0.0121,2.3218,1.1943
1606,1,1,1,9.9,0,0,217.34,-0.0121,2.3218,1.1943
1607,1,1,1,10.5,0,0,205.96,-0.0119,2.9798,1.1745
1608,1,1,1,9.2,0,0,222.76,-0.0119,2.9798,1.1745
1609,1,1,1,11.2,0,0,216.01,-0.0119,2.9798,1.1745
1610,1,1,1,10.6,0,0,222.61,-0.0119,3.0086,1.1678
1611,1,1,1,8.2,0,0,220.93,-0.0119,3.0086,1.1678
1612,1,1,1,8.4,0,0,222.93,-0.0119,3.0086,1.1678
1613,1,1,1,9.5,0,0,193.71,-0.0124,2.7418,1.2095
1614,1,1,1,9.2,0,0,210.93,-0.0124,2.7418,1.2095
1615,1,1,1,8.9,0,0,210.68,-0.0124,2.7418,1.2095
1616,1,1,1,10.2,0,0,222.70,-0.0123,2.4698,1.2169
1617,1,1,1,10.6,0,0,217.23,-0.0123,2.4698,1.2169
1618,1,1,1,12.0,0,0,222.14,-0.0123,2.4698,1.2169
1619,1,1,1,10.0,0,0,204.45,-0.0124,2.5457,1.2240
1620,1,1,1,10.8,0,0,223.26,-0.0124,2.5457,1.2240
1621,1,1,1,8.9,0,0,189.51,-0.0124,2.5457,1.2240
1622,1,1,1,9.9,0,0,217.45,-0.0125,2.6694,1.2366
1623,1,1,1,7.9,0,0,225.19,-0.0125,2.6694,1.2366
1624,1,1,1,10.2,0,0,222.99,-0.0125,2.6694,1.2366
1625,1,1,1,8.9,0,0,198.27,-0.0125,1.9470,1.2419
1626,1,1,1,9.2,0,0,218.01,-0.0125,1.9470,1.2419
1627,1,1,1,10.0,0,0,193.17,-0.0125,1.9470,1.2419
1628,1,1,1,11.8,0,0,225.30,-0.0123,3.2649,1.1974
1629,1,1,1,12.6,0,0,222.27,-0.0123,3.2649,1.1974
1630,1,1,1,8.8,0,0,223.15,-0.0123,3.2649,1.1974
1631,1,1,1,10.2,0,0,221.54,-0.0113,1.6767,1.1118
1632,1,1,1,9.6,0,0,222.80,-0.0113,1.6767,1.1118
1633,1,1,1,11.0,0,0,222.64,-0.0113,1.6767,1.1118
1634,1,1,1,10.4,0,0,222.47,-0.0109,1.7210,1.0830
1635,1,1,1,9.9,0,0,222.79,-0.0109,1.7210,1.0830
1636,1,1,1,10.2,0,0,223.06,-0.0109,1.7210,1.0830
1637,1,1,1,10.8,0,0,221.66,-0.0110,1.6564,1.0779
1638,1,1,1,8.1,0,0,222.79,-0.0110,1.6564,1.0779
1639,1,1,1,9.2,0,0,221.74,-0.0110,1.6564,1.0779
1640,1,1,1,10.4,0,0,222.75,-0.0110,1.3377,1.0844
1641,1,1,1,8.8,0,0,222.37,-0.0110,1.3377,1.0844
1642,1,1,1,11.5,0,0,222.50,-0.0110,1.3377,1.0844
1643,1,1,1,8.4,0,0,221.49,-0.0110,1.5360,1.0896
1644,1,1,1,9.1,0,0,222.99,-0.0110,1.5360,1.0896
1645,1,1,1,10.4,0,0,222.97,-0.0110,1.5360,1.0896
1646,1,1,1,10.2,0,0,223.21,-0.0109,1.5249,1.0810
1647,1,1,1,10.1,0,0,216.74,-0.0109,1.5249,1.0810
1648,1,1,1,9.0,0,0,222.66,-0.0109,1.5249,1.0810
1649,1,1,1,8.8,0,0,222.48,-0.0109,1.3672,1.0754
1650,1,1,1,9.1,0,0,223.23,-0.0109,1.3672,1.0754
1651,1,1,1,13.1,0,0,224.47,-0.0109,1.3672,1.0754
1652,1,1,1,11.0,0,0,222.41,-0.0107,1.6672,1.0557
1653,1,1,1,8.1,0,0,222.31,-0.0107,1.6672,1.0557
1654,1,1,1,10.8,0,0,223.23,-0.0107,1.6672,1.0557
1655,1,1,1,9.9,0,0,221.98,-0.0105,1.5009,1.0384
1656,1,1,1,10.6,0,0,222.93,-0.0105,1.5009,1.0384
1657,1,1,1,11.5,0,0,223.70,-0.0105,1.5009,1.0384
1658,1,1,1,9.9,0,0,224.61,-0.0105,1.4677,1.0333
1659,1,1,1,10.6,0,0,216.57,-0.0105,1.4677,1.0333
1660,1,1,1,11.2,0,0,223.74,-0.0105,1.4677,1.0333
1661,1,1,1,9.1,0,0,222.54,-0.0105,1.5636,1.0395
1662,1,1,1,10.0,0,0,223.77,-0.0105,1.5636,1.0395
1663,1,1,1,9.9,0,0,224.40,-0.0105,1.5636,1.0395
1664,1,1,1,11.6,0,0,224.04,-0.0105,1.1923,1.0367
1665,1,1,1,9.6,0,0,223.75,-0.0105,1.1923,1.0367
1666,1,1,1,9.2,0,0,222.96,-0.0105,1.1923,1.0367
1667,1,1,1,9.5,0,0,223.83,-0.0102,1.4200,1.0181
1668,1,1,1,10.1,0,0,223.62,-0.0102,1.4200,1.0181
1669,1,1,1,8.8,0,0,222.26,-0.0102,1.4200,1.0181
1670,1,1,1,10.4,0,0,214.46,-0.0102,1.6186,1.0104
1671,1,1,1,10.0,0,0,222.14,-0.0102,1.6186,1.0104
1672,1,1,1,9.8,0,0,223.11,-0.0102,1.6186,1.0104
1673,1,1,1,8.8,0,0,222.74,-0.0101,1.5464,1.0004
1674,1,1,1,8.6,0,0,224.41,-0.0101,1.5464,1.0004
1675,1,1,1,10.6,0,0,222.42,-0.0101,1.5464,1.0004
1676,1,1,1,10.0,0,0,222.63,-0.0100,1.6940,0.9921
1677,1,1,1,10.5,0,0,222.52,-0.0100,1.6940,0.9921
1678,1,1,1,11.0,0,0,224.39,-0.0100,1.6940,0.9921
1679,1,1,1,10.5,0,0,223.48,-0.0101,1.3376,1.0009
1680,1,1,1,11.0,0,0,224.25,-0.0101,1.3376,1.0009
1681,1,1,1,11.8,0,0,225.02,-0.0101,1.3376,1.0009
1682,1,1,1,10.2,0,0,222.56,-0.0103,1.5231,1.0165
1683,1,1,1,9.8,0,0,221.40,-0.0103,1.5231,1.0165
1684,1,1,1,9.9,0,0,222.24,-0.0103,1.5231,1.0165
1685,1,1,1,12.5,0,0,216.85,-0.0103,1.2602,1.0277
1686,1,1,1,9.8,0,0,224.16,-0.0103,1.2602,1.0277
1687,1,1,1,9.5,0,0,223.19,-0.0103,1.2602,1.0277
1688,1,1,1,9.4,0,0,222.87,-0.0106,1.2890,1.0376
1689,1,1,1,10.0,0,0,222.60,-0.0106,1.2890,1.0376
1690,1,1,1,11.9,0,0,222.70,-0.0106,1.2890,1.0376
1691,1,1,1,10.1,0,0,221.66,-0.0106,1.0312,1.0494
1692,1,1,1,11.0,0,0,222.44,-0.0106,1.0312,1.0494
1693,1,1,1,10.5,0,0,224.19,-0.0106,1.0312,1.0494
1694,1,1,1,8.8,0,0,222.29,-0.0108,1.2016,1.0610
1695,1,1,1,10.6,0,0,222.16,-0.0108,1.2016,1.0610
1696,1,1,1,10.6,0,0,222.24,-0.0108,1.2016,1.0610
1697,1,1,1,10.0,0,0,223.16,-0.0108,1.1320,1.0635
1698,1,1,1,10.6,0,0,222.34,-0.0108,1.1320,1.0635
1699,1,1,1,9.5,0,0,222.90,-0.0108,1.1320,1.0635
1700,1,1,1,9.9,0,0,222.48,-0.0106,1.0536,1.0552
1701,1,1,1,10.9,0,0,224.94,-0.0106,1.0536,1.0552
1702,1,1,1,9.1,0,0,222.19,-0.0106,1.0536,1.0552
1703,1,1,1,10.4,0,0,222.66,-0.0105,1.4135,1.0444
1704,1,1,1,9.4,0,0,222.08,-0.0105,1.4135,1.0444
1705,1,1,1,9.6,0,0,222.38,-0.0105,1.4135,1.0444
1706,1,1,1,10.8,0,0,223.54,-0.0107,1.6206,1.0435
1707,1,1,1,8.6,0,0,223.06,-0.0107,1.6206,1.0435
1708,1,1,1,9.4,0,0,211.47,-0.0107,1.6206,1.0435
1709,1,1,1,11.6,0,0,217.20,-0.0107,1.6931,1.0657
1710,1,1,1,8.4,0,0,223.13,-0.0107,1.6931,1.0657
1711,1,1,1,9.9,0,0,221.22,-0.0107,1.6931,1.0657
1712,1,1,1,10.4,0,0,222.19,-0.0110,1.2835,1.0863
1713,1,1,1,9.8,0,0,222.26,-0.0110,1.2835,1.0863
1714,1,1,1,10.9,0,0,222.47,-0.0110,1.2835,1.0863
1715,1,1,1,6.6,0,0,221.07,-0.0110,1.1820,1.0830
1716,1,1,1,10.8,0,0,222.11,-0.0110,1.1820,1.0830
1717,1,1,1,9.5,0,0,221.92,-0.0110,1.1820,1.0830
1718,1,1,1,8.2,0,0,221.63,-0.0110,0.9925,1.0764
1719,1,1,1,10.1,0,0,222.06,-0.0110,0.9925,1.0764
1720,1,1,1,9.9,0,0,222.59,-0.0110,0.9925,1.0764
1721,1,1,1,11.4,0,0,222.81,-0.0106,1.1852,1.0554
1722,1,1,1,12.0,0,0,223.57,-0.0106,1.1852,1.0554
1723,1,1,1,9.2,0,0,222.65,-0.0106,1.1852,1.0554
1724,1,1,1,9.5,0,0,221.68,-0.0105,1.7588,1.0393
1725,1,1,1,11.5,0,0,221.86,-0.0105,1.7588,1.0393
1726,1,1,1,8.1,0,0,222.62,-0.0105,1.7588,1.0393
1727,1,1,1,9.8,0,0,222.92,-0.0106,1.5103,1.0395
1728,1,1,1,7.6,0,0,222.25,-0.0106,1.5103,1.0395
1729,1,1,1,10.4,0,0,222.40,-0.0106,1.5103,1.0395
1730,1,1,1,9.0,0,0,223.64,-0.0106,1.4095,1.0473
1731,1,1,1,11.1,0,0,223.10,-0.0106,1.4095,1.0473
1732,1,1,1,9.4,0,0,224.12,-0.0106,1.4095,1.0473
1733,1,1,1,8.8,0,0,222.71,-0.0104,1.1108,1.0402
1734,1,1,1,9.1,0,0,222.60,-0.0104,1.1108,1.0402
1735,1,1,1,9.5,0,0,223.19,-0.0104,1.1108,1.0402
1736,1,1,1,10.1,0,0,222.16,-0.0104,1.0691,1.0351
1737,1,1,1,12.5,0,0,224.21,-0.0104,1.0691,1.0351
1738,1,1,1,10.2,0,0,222.39,-0.0104,1.0691,1.0351
1739,1,1,1,8.6,0,0,223.55,-0.0103,1.2057,1.0247
1740,1,1,1,11.0,0,0,222.73,-0.0103,1.2057,1.0247
1741,1,1,1,8.6,0,0,225.39,-0.0103,1.2057,1.0247
1742,1,1,1,9.5,0,0,222.28,-0.0102,1.2382,1.0042
1743,1,1,1,8.8,0,0,222.52,-0.0102,1.2382,1.0042
1744,1,1,1,7.5,0,0,223.17,-0.0102,1.2382,1.0042
1745,1,1,1,9.4,0,0,223.68,-0.0103,1.2732,1.0221
1746,1,1,1,10.0,0,0,222.43,-0.0103,1.2732,1.0221
1747,1,1,1,8.0,0,0,223.59,-0.0103,1.2732,1.0221
1748,1,1,1,8.9,0,0,222.60,-0.0106,1.1817,1.0400
1749,1,1,1,10.9,0,0,223.43,-0.0106,1.1817,1.0400
1750,1,1,1,9.9,0,0,223.40,-0.0106,1.1817,1.0400
1751,1,1,1,9.4,0,0,222.18,-0.0106,1.0742,1.0483
1752,1,1,1,10.0,0,0,222.24,-0.0106,1.0742,1.0483
1753,1,1,1,10.2,0,0,222.14,-0.0106,1.0742,1.0483
1754,1,1,1,10.4,0,0,223.25,-0.0105,1.0414,1.0458
1755,1,1,1,11.4,0,0,222.72,-0.0105,1.0414,1.0458
1756,1,1,1,9.1,0,0,222.39,-0.0105,1.0414,1.0458
1757,1,1,1,10.1,0,0,224.36,-0.0106,1.3297,1.0450
1758,1,1,1,6.6,0,0,221.33,-0.0106,1.3297,1.0450
1759,1,1,1,8.0,0,0,223.13,-0.0106,1.3297,1.0450
1760,1,1,1,12.4,0,0,221.77,-0.0106,1.2969,1.0485
1761,1,1,1,8.5,0,0,221.68,-0.0106,1.2969,1.0485
1762,1,1,1,9.5,0,0,223.27,-0.0106,1.2969,1.0485
1763,1,1,1,10.4,0,0,222.64,-0.0106,1.4298,1.0443
1764,1,1,1,9.6,0,0,221.08,-0.0106,1.4298,1.0443
1765,1,1,1,8.9,0,0,221.80,-0.0106,1.4298,1.0443
1766,1,1,1,9.1,0,0,222.10,-0.0106,1.3394,1.0231
1767,1,1,1,9.4,0,0,222.06,-0.0106,1.3394,1.0231
1768,1,1,1,8.8,0,0,222.16,-0.0106,1.3394,1.0231
1769,1,1,1,11.9,0,0,223.04,-0.0106,1.1425,1.0469
1770,1,1,1,9.9,0,0,221.70,-0.0106,1.1425,1.0469
1771,1,1,1,10.6,0,0,221.55,-0.0106,1.1425,1.0469
1772,1,1,1,10.2,0,0,222.90,-0.0109,1.2123,1.0726
1773,1,1,1,10.6,0,0,221.22,-0.0109,1.2123,1.0726
1774,1,1,1,8.5,0,0,220.99,-0.0109,1.2123,1.0726
1775,1,1,1,9.0,0,0,221.17,-0.0108,0.9523,1.0788
1776,1,1,1,9.2,0,0,222.38,-0.0108,0.9523,1.0788
1777,1,1,1,8.6,0,0,222.62,-0.0108,0.9523,1.0788
1777,1,1,1,8.9,0,0,222.53,nan,nan,nan
1778,1,1,1,10.2,0,0,221.63,-0.0112,2.1331,1.0651
1779,1,1,1,8.6,0,0,222.37,-0.0112,2.1331,1.0651
1780,1,1,1,7.8,0,0,221.98,-0.0112,2.1331,1.0651
1781,1,1,1,10.9,0,0,221.65,-0.0111,1.1369,1.0839
1782,1,1,1,8.0,0,0,222.97,-0.0111,1.1369,1.0839
1783,1,1,1,8.2,0,0,222.34,-0.0111,1.1369,1.0839
1784,1,1,1,9.9,0,0,223.49,-0.0109,1.1932,1.0732
1785,1,1,1,9.1,0,0,222.65,-0.0109,1.1932,1.0732
1786,1,1,1,10.5,0,0,220.76,-0.0109,1.1932,1.0732
1787,1,1,1,9.9,0,0,222.16,-0.0108,1.0381,1.0726
1788,1,1,1,9.8,0,0,222.74,-0.0108,1.0381,1.0726
1789,1,1,1,9.6,0,0,221.93,-0.0108,1.0381,1.0726
1790,1,1,1,11.4,0,0,222.82,-0.0108,1.0454,1.0680
1791,1,1,1,8.6,0,0,222.59,-0.0108,1.0454,1.0680
1792,1,1,1,10.4,0,0,222.75,-0.0108,1.0454,1.0680
1793,1,1,1,12.1,0,0,223.26,-0.0107,1.4131,1.0506
1794,1,1,1,9.9,0,0,224.38,-0.0107,1.4131,1.0506
1795,1,1,1,9.6,0,0,221.92,-0.0107,1.4131,1.0506
1796,1,1,1,11.6,0,0,221.93,-0.0109,1.2108,1.0820
1797,1,1,1,8.6,0,0,221.88,-0.0109,1.2108,1.0820
1798,1,1,1,10.2,0,0,223.02,-0.0109,1.2108,1.0820
1799,1,1,1,11.2,0,0,222.48,-0.0110,1.2377,1.0909
1800,1,1,1,11.9,0,0,222.94,-0.0110,1.2377,1.0909
1801,1,1,1,10.6,0,0,223.62,-0.0110,1.2377,1.0909
1802,1,1,1,9.8,0,0,222.27,-0.0110,1.2577,1.0961
1803,1,1,1,7.8,0,0,221.99,-0.0110,1.2577,1.0961
1804,1,1,1,9.5,0,0,220.79,-0.0110,1.2577,1.0961
1805,1,1,1,10.5,0,0,223.93,-0.0112,1.0876,1.1001
1806,1,1,1,8.2,0,0,222.72,-0.0112,1.0876,1.1001
1807,1,1,1,12.2,0,0,216.60,-0.0112,1.0876,1.1001
1808,1,1,1,9.8,0,0,222.62,-0.0110,1.1530,1.0825
1809,1,1,1,9.4,0,0,222.21,-0.0110,1.1530,1.0825
1810,1,1,1,8.6,0,0,217.98,-0.0110,1.1530,1.0825
1811,1,1,1,10.4,0,0,224.08,-0.0108,1.4305,1.0804
1812,1,1,1,8.4,0,0,222.39,-0.0108,1.4305,1.0804
1813,1,1,1,9.2,0,0,216.24,-0.0108,1.4305,1.0804
1814,1,1,1,9.5,0,0,223.21,-0.0108,1.3357,1.0630
1815,1,1,1,11.8,0,0,223.59,-0.0108,1.3357,1.0630
1816,1,1,1,10.9,0,0,222.19,-0.0108,1.3357,1.0630
1817,1,1,1,10.9,0,0,222.18,-0.0108,1.3723,1.0663
1818,1,1,1,10.8,0,0,222.73,-0.0108,1.3723,1.0663
1819,1,1,1,9.4,0,0,212.81,-0.0108,1.3723,1.0663
1820,1,1,1,10.2,0,0,222.00,-0.0108,1.3891,1.0648
1821,1,1,1,12.5,0,0,224.51,-0.0108,1.3891,1.0648
1822,1,1,1,11.9,0,0,222.25,-0.0108,1.3891,1.0648
1823,1,1,1,9.1,0,0,221.51,-0.0107,1.2847,1.0559
1824,1,1,1,10.2,0,0,222.60,-0.0107,1.2847,1.0559
1825,1,1,1,9.8,0,0,223.12,-0.0107,1.2847,1.0559
1826,1,1,1,10.8,0,0,223.18,-0.0104,0.8942,1.0356
1827,1,1,1,11.0,0,0,223.95,-0.0104,0.8942,1.0356
1828,1,1,1,7.1,0,0,223.00,-0.0104,0.8942,1.0356
1829,1,1,1,9.4,0,0,223.12,-0.0104,1.0704,1.0180
1830,1,1,1,10.2,0,0,223.05,-0.0104,1.0704,1.0180
1831,1,1,1,8.8,0,0,222.63,-0.0104,1.0704,1.0180
1832,1,1,1,10.1,0,0,224.38,-0.0102,1.5406,1.0038
1833,1,1,1,10.2,0,0,223.90,-0.0102,1.5406,1.0038
1834,1,1,1,10.0,0,0,224.40,-0.0102,1.5406,1.0038
1835,1,1,1,10.2,0,0,222.78,-0.0101,1.1271,1.0077
1836,1,1,1,9.9,0,0,224.50,-0.0101,1.1271,1.0077
1837,1,1,1,8.8,0,0,223.90,-0.0101,1.1271,1.0077
1838,1,1,1,8.4,0,0,222.36,-0.0100,1.0955,0.9945
1839,1,1,1,8.0,0,0,223.78,-0.0100,1.0955,0.9945
1840,1,1,1,8.6,0,0,222.42,-0.0100,1.0955,0.9945
1841,1,1,1,9.8,0,0,223.97,-0.0101,1.2290,1.0002
1842,1,1,1,8.6,0,0,223.28,-0.0101,1.2290,1.0002
1843,1,1,1,11.5,0,0,222.95,-0.0101,1.2290,1.0002
1844,1,1,1,10.5,0,0,223.12,-0.0103,1.2325,1.0066
1845,1,1,1,8.8,0,0,224.06,-0.0103,1.2325,1.0066
1846,1,1,1,9.0,0,0,223.24,-0.0103,1.2325,1.0066
1847,1,1,1,10.1,0,0,223.25,-0.0102,1.1322,1.0199
1848,1,1,1,7.6,0,0,223.14,-0.0102,1.1322,1.0199
1849,1,1,1,8.6,0,0,225.49,-0.0102,1.1322,1.0199
1850,1,1,1,9.5,0,0,224.47,-0.0103,1.4297,1.0242
1851,1,1,1,8.8,0,0,223.77,-0.0103,1.4297,1.0242
1852,1,1,1,9.6,0,0,224.31,-0.0103,1.4297,1.0242
1853,1,1,1,9.9,0,0,223.42,-0.0102,1.5241,1.0164
1854,1,1,1,8.8,0,0,223.55,-0.0102,1.5241,1.0164
1855,1,1,1,9.1,0,0,224.19,-0.0102,1.5241,1.0164
1856,1,1,1,8.9,0,0,223.91,-0.0103,1.5382,1.0125
1857,1,1,1,10.4,0,0,224.27,-0.0103,1.5382,1.0125
1858,1,1,1,9.8,0,0,223.13,-0.0103,1.5382,1.0125
1859,1,1,1,8.6,0,0,223.21,-0.0103,1.1294,1.0261
1860,1,1,1,9.6,0,0,222.95,-0.0103,1.1294,1.0261
1861,1,1,1,10.1,0,0,223.32,-0.0103,1.1294,1.0261
1862,1,1,1,9.2,0,0,222.45,-0.0106,1.3677,1.0477
1863,1,1,1,10.8,0,0,222.15,-0.0106,1.3677,1.0477
1864,1,1,1,8.5,0,0,224.39,-0.0106,1.3677,1.0477
1865,1,1,1,10.4,0,0,224.34,-0.0105,1.1787,1.0437
1866,1,1,1,10.2,0,0,222.77,-0.0105,1.1787,1.0437
1867,1,1,1,10.4,0,0,222.42,-0.0105,1.1787,1.0437
1868,1,1,1,11.0,0,0,222.22,-0.0103,1.0200,1.0315
1869,1,1,1,9.6,0,0,223.73,-0.0103,1.0200,1.0315
1870,1,1,1,10.6,0,0,223.81,-0.0103,1.0200,1.0315
1871,1,1,1,10.4,0,0,224.07,-0.0103,1.0662,1.0256
1872,1,1,1,10.8,0,0,224.76,-0.0103,1.0662,1.0256
1873,1,1,1,11.2,0,0,222.88,-0.0103,1.0662,1.0256
1874,1,1,1,8.8,0,0,223.49,-0.0103,1.2704,1.0219
1875,1,1,1,9.8,0,0,55.21,-0.0103,1.2704,1.0219
1876,1,1,1,9.9,0,0,23.21,-0.0103,1.2704,1.0219
1877,1,1,1,11.2,0,0,142.17,-0.0114,28.5724,1.1232
1878,1,1,1,10.8,0,0,21.64,-0.0114,28.5724,1.1232
1879,1,1,1,10.8,0,0,11.32,-0.0114,28.5724,1.1232
1880,1,1,1,11.4,0,0,10.69,-0.0124,19.1782,1.2194
1881,1,1,1,10.8,0,0,33.00,-0.0124,19.1782,1.2194
1882,1,1,1,9.4,0,0,29.20,-0.0124,19.1782,1.2194
1883,1,1,1,10.1,0,0,6.45,-0.0128,12.2959,1.2475
1884,1,1,1,11.1,0,0,31.55,-0.0128,12.2959,1.2475
1885,1,1,1,9.1,0,0,4.64,-0.0128,12.2959,1.2475
1886,1,1,1,11.0,0,0,58.09,-0.0127,8.4235,1.2503
1887,1,1,1,10.8,0,0,14.67,-0.0127,8.4235,1.2503
1888,1,1,1,11.0,0,0,5.37,-0.0127,8.4235,1.2503
1889,1,1,1,10.4,0,0,4.06,-0.0132,4.1699,1.3104
1890,1,1,1,9.8,0,0,4.51,-0.0132,4.1699,1.3104
1891,1,1,1,10.2,0,0,4.71,-0.0132,4.1699,1.3104
1892,1,1,1,9.5,0,0,4.52,-0.0135,2.9804,1.3266
1893,1,1,1,9.1,0,0,15.23,-0.0135,2.9804,1.3266
1894,1,1,1,9.1,0,0,4.62,-0.0135,2.9804,1.3266
1895,1,1,1,9.4,0,0,10.07,-0.0135,1.9288,1.3265
1896,1,1,1,9.5,0,0,3.99,-0.0135,1.9288,1.3265
1897,1,1,1,10.6,0,0,27.11,-0.0135,1.9288,1.3265
1898,1,1,1,10.9,0,0,31.38,-0.0131,2.1677,1.2869
1899,1,1,1,9.9,0,0,36.95,-0.0131,2.1677,1.2869
1900,1,1,1,8.9,0,0,14.59,-0.0131,2.1677,1.2869
1901,1,1,1,10.1,0,0,43.95,-0.0127,2.8984,1.2527
1902,1,1,1,8.4,0,0,36.62,-0.0127,2.8984,1.2527
1903,1,1,1,8.4,0,0,9.55,-0.0127,2.8984,1.2527
1904,1,1,1,10.5,0,0,4.44,-0.0130,1.6752,1.2769
1905,1,1,1,10.9,0,0,36.35,-0.0130,1.6752,1.2769
1906,1,1,1,9.4,0,0,85.53,-0.0130,1.6752,1.2769
1907,1,1,1,7.5,0,0,86.81,-0.0127,6.9593,1.2609
1908,1,1,1,11.9,0,0,85.98,-0.0127,6.9593,1.2609
1909,1,1,1,9.2,0,0,84.60,-0.0127,6.9593,1.2609
1910,1,1,1,8.9,0,0,41.93,-0.0128,6.8619,1.2752
1911,1,1,1,9.2,0,0,42.53,-0.0128,6.8619,1.2752
1912,1,1,1,11.9,0,0,10.30,-0.0128,6.8619,1.2752
1913,1,1,1,10.9,0,0,21.17,-0.0127,2.1245,1.2556
1914,1,1,1,10.0,0,0,3.69,-0.0127,2.1245,1.2556
